"Waste treatment: Germany, years, type of plant,
 types of waste",,,
Survey of waste treatment,,,
EAV-200307-U,Bulky waste,-,-
EAV-200399-U,Municipal wastes n.o.s.,-,-
EAV-99,Hazardous wastes,13,2606.3
EAV-990000-G,Hazardous wastes total,13,2606.3
Wastes at surface extraction sites,,,
EAV-01,"Wastes resulting from expl., mining of minerals",16,17.9
EAV-010101-U,Wastes from mineral metalliferous excavation,-,-
EAV-010102-U,Wastes from mineral non-metalliferous excavation,-,-
EAV-010304-G,Acid-generating tailings from proc.of sulphide ore,-,-
EAV-010305-G,Other tailings containing hazardous substances,-,-
EAV-010306-U,"Tailings (except 010304, 010305)",-,-
EAV-010307-G,"Wastes from phys.,chem. proc. of metall. minerals",-,-
EAV-010308-U,Dusty and powdery wastes (except 010307),-,-
EAV-010309-U,Red mud from alumina production (except 010310),-,-
EAV-010399-U,Processing of metalliferous minerals:Wastes n.o.s.,-,-
EAV-010407-G,"Wastes from phys.,chem. proc. of non-met. minerals",-,-
EAV-010408-U,Waste gravel and crushed rocks (except 010407),-,-
EAV-010409-U,Waste sand and clays,5,6.8
EAV-010410-U,Dusty and powdery wastes (except 010407),-,-
EAV-010411-U,"Wastes from potash, rock salt proc.(except 010407)",-,-
EAV-010412-U,"Tailings fr. washing of minerals(ex.010407,010411)",-,-
EAV-010413-U,Wastes from stone cutting and sawing (ex. 010407),4,1.5
EAV-010499-U,Proc. of non-metalliferous minerals: Wastes n.o.s.,-,-
EAV-010504-U,Freshwater drilling muds and wastes,4,7.5
EAV-010505-G,Oil-containing drilling muds and wastes,-,-
EAV-010506-G,"Drilling muds, wastes cont. hazardous substances",-,-
EAV-010507-U,"Barite-cont.drilling muds,wastes(ex.010505,010506)",-,-
EAV-010508-U,"Chloride-cont. drilling muds (ex.010505,010506)",-,-
EAV-010599-U,"Drillingmuds, other drilling wastes: Wastes n.o.s.",-,-
EAV-02,"Wastes from agriculture,horticulture,forestry etc.",-,-
EAV-020101-U,Agriculture etc: Sludges from washing and cleaning,-,-
EAV-020102-U,Agriculture etc: Animal-tissue waste,-,-
EAV-020103-U,Agriculture etc: Plant-tissue waste,-,-
EAV-020104-U,Agriculture etc: Waste plastics (except packaging),-,-
EAV-020106-U,"Animal faeces, urine and manure, effluent",-,-
EAV-020107-U,Wastes from forestry,-,-
EAV-020108-G,Agrochemical waste containing hazardous substances,-,-
EAV-020109-U,Agrochemical waste (except 020108),-,-
EAV-020110-U,Agriculture etc: Waste metal,-,-
EAV-020199-U,Agriculture etc: Wastes n.o.s.,-,-
EAV-020201-U,Meat etc: Sludges from washing and cleaning,-,-
EAV-020202-U,Meat etc: Animal-tissue waste,-,-
EAV-020203-U,Meat etc: Materials unsuitable for cons. or proc.,-,-
EAV-020204-U,Meat etc: Sludges from on-site effluent treatment,-,-
EAV-020299-U,"Preparation of meat, fish etc: Wastes n.o.s.",-,-
EAV-020301-U,"Fruit etc: Sludges from washing, cleaning etc.",-,-
EAV-020302-U,Fruit etc: Wastes from preserving agents,-,-
EAV-020303-U,Fruit etc: Wastes from solvent extraction,-,-
EAV-020304-U,Fruit etc: Materials unsuitable for cons. or proc.,-,-
EAV-020305-U,Fruit etc: Sludges from on-site effluent treatment,-,-
EAV-020399-U,"Preparation of fruit,vegetables etc: Wastes n.o.s.",-,-
EAV-020401-U,Sugar proc.: Soil from cleaning and washing beet,-,-
EAV-020402-U,Sugar proc.: Off-specification calcium carbonate,-,-
EAV-020403-U,Sugar proc.: Sludges from on-site effluent treatm.,-,-
EAV-020499-U,Sugar processing: Wastes n.o.s.,-,-
EAV-020501-U,"Dairy prod.: Materials unsuitable for cons., proc.",-,-
EAV-020502-U,Dairy prod.: Sludges from on-site effluent treatm.,-,-
EAV-020599-U,Dairy products industry: Wastes n.o.s.,-,-
EAV-020601-U,"Baking,confect.: Materials unsuit. for cons.,proc.",-,-
EAV-020602-U,"Baking,confect.: Wastes from preserving agents",-,-
EAV-020603-U,"Baking,confect.: Sludges from on-site effl.treatm.",-,-
EAV-020699-U,Baking and confectionery industry: Wastes n.o.s.,-,-
EAV-020701-U,Beverages: Wastes from washing of raw materials,-,-
EAV-020702-U,Beverages: Wastes from spirits distillation,-,-
EAV-020703-U,Beverages: Wastes from chemical treatment,-,-
EAV-020704-U,Beverages: Materials unsuitable for cons. or proc.,-,-
EAV-020705-U,Beverages: Sludges from on-site effluent treatment,-,-
EAV-020799-U,Production of beverages: Wastes n.o.s.,-,-
EAV-03,Wastes from wood processing etc.,-,-
EAV-030101-U,Wood processing etc: Waste bark and cork,-,-
EAV-030104-G,"Sawdust, shavings, cuttings, wood, particle board",-,-
EAV-030105-U,"Sawdust, shavings, cuttings, wood etc. (ex.030104)",-,-
EAV-030199-U,Wood processing etc: Wastes n.o.s.,-,-
EAV-030201-G,Non-halogenated organic wood preservatives,-,-
EAV-030202-G,Organochlorinated wood preservatives,-,-
EAV-030203-G,Organometallic wood preservatives,-,-
EAV-030204-G,Inorganic wood preservatives,-,-
EAV-030205-G,Other wood preservatives cont. hazardous subst.,-,-
EAV-030299-U,Wood preservatives n.o.s.,-,-
EAV-030301-U,"Pulp, paper cardboard prod.: Waste bark and wood",-,-
EAV-030302-U,Green liquor sludge (recovery of cooking liquor),-,-
EAV-030305-U,De-inking sludges from paper recycling,-,-
EAV-030307-U,Mech. separated rejects fr. pulping of waste paper,-,-
EAV-030308-U,Wastes from sorting of paper destined for recycl.,-,-
EAV-030309-U,Lime mud waste,-,-
EAV-030310-U,"Fibre rejects, fibre-, filler-, coating-sludges",-,-
EAV-030311-U,Sludges from on-site effluent treatment(ex.030310),-,-
EAV-030399-U,"Pulp, paper, cardboard production: Wastes n.o.s.",-,-
EAV-04,"Wastes from the leather, fur, textile industries",-,-
EAV-040101-U,Fleshings and lime split wastes,-,-
EAV-040102-U,Liming waste,-,-
EAV-040103-G,Degreasing wastes cont. solv. without liquid phase,-,-
EAV-040104-U,Tanning liquor containing chromium,-,-
EAV-040105-U,Tanning liquor free of chromium,-,-
EAV-040106-U,Sludges from on-site effl. treatm. cont. chromium,-,-
EAV-040107-U,Sludges fr. on-site effl. treatm. free of chromium,-,-
EAV-040108-U,Waste tanned leather containing chromium,-,-
EAV-040109-U,Wastes from dressing and finishing,-,-
EAV-040199-U,Leather and fur industry: Wastes n.o.s.,-,-
EAV-040209-U,Wastes from composite materials (elastomer etc.),-,-
EAV-040210-U,"Organic matter from natural products (grease, wax)",-,-
EAV-040214-G,Wastes from finishing containing organic solvents,-,-
EAV-040215-U,Wastes from finishing (except 040214),-,-
EAV-040216-G,Dyestuffs and pigments cont. hazardous substances,-,-
EAV-040217-U,Dyestuffs and pigments (except 040216),-,-
EAV-040219-G,Textile ind.: Sludges from on-site effl. treatm.,-,-
EAV-040220-U,Sludges from on-site effluent treatm. (ex. 040219),-,-
EAV-040221-U,Wastes from unprocessed textile fibres,-,-
EAV-040222-U,Wastes from processed textile fibres,-,-
EAV-040299-U,Textile industry: Wastes n.o.s.,-,-
EAV-05,"Wastes from petrol. refining, natural gas purific.",-,-
EAV-050102-G,Petroleum refining: Desalter sludges,-,-
EAV-050103-G,Petroleum refining: Tank bottom sludges,-,-
EAV-050104-G,Petroleum refining: Acid alkyl sludges,-,-
EAV-050105-G,Petroleum refining: Oil spills,-,-
EAV-050106-G,Petroleum ref.: Oily sludges from maint. operat.,-,-
EAV-050107-G,Petroleum refining: Acid tars,-,-
EAV-050108-G,Petroleum refining: Other tars,-,-
EAV-050109-G,Petroleum ref.: Sludges from on-site effl. treatm.,-,-
EAV-050110-U,Sludges from on-site effluent treatm. (ex. 050109),-,-
EAV-050111-G,Petrol.ref.:Wastes from clean. of fuels with bases,-,-
EAV-050112-G,Petroleum refining: Oil containing acids,-,-
EAV-050113-U,Petroleum refining: Boiler feedwater sludges,-,-
EAV-050114-U,Petroleum refining: Wastes from cooling columns,-,-
EAV-050115-G,Petroleum refining: Spent filter clays,-,-
EAV-050116-U,Petroleum refining: Sulphur-containing wastes,-,-
EAV-050117-U,Petroleum refining: Bitumen,-,-
EAV-050199-U,Petroleum refining: Wastes n.o.s.,-,-
EAV-050601-G,Pyrolytic treatment of coal: Acid tars,-,-
EAV-050603-G,Pyrolytic treatment of coal: Other tars,-,-
EAV-050604-U,Pyrolytic treatm. of coal: Waste from cooling col.,-,-
EAV-050699-U,Pyrolytic treatment of coal: Wastes n.o.s.,-,-
EAV-050701-G,Natural gas purif.: Wastes containing mercury,-,-
EAV-050702-U,Natural gas purif.: Wastes containing sulphur,-,-
EAV-050799-U,Natural gas purif.: Wastes n.o.s.,-,-
EAV-06,Wastes from inorganic chemical processes,-,-
EAV-060101-G,Sulphuric acid and sulphurous acid,-,-
EAV-060102-G,Hydrochloric acid,-,-
EAV-060103-G,Hydrofluoric acid,-,-
EAV-060104-G,Phosphoric and phosphorous acid,-,-
EAV-060105-G,Nitric acid and nitrous acid,-,-
EAV-060106-G,Other acids,-,-
EAV-060199-U,Acids: Wastes n.o.s.,-,-
EAV-060201-G,Calcium hydroxide,-,-
EAV-060203-G,Ammonium hydroxide,-,-
EAV-060204-G,Sodium and potassium hydroxide,-,-
EAV-060205-G,Other bases,-,-
EAV-060299-U,Bases: Wastes n.o.s.,-,-
EAV-060311-G,Solid salts and solutions containing cyanides,-,-
EAV-060313-G,Solid salts and solutions containing heavy metals,-,-
EAV-060314-U,"Solid salts and solutions (except 060311, 060313)",-,-
EAV-060315-G,Metallicoxides containing heavy metals,-,-
EAV-060316-U,Metallicoxides (except 060315),-,-
EAV-060399-U,"Salts a. solutions, metallic oxides: Wastes n.o.s.",-,-
EAV-060403-G,Wastes containing arsenic,-,-
EAV-060404-G,Wastes containing mercury,-,-
EAV-060405-G,Wastes containing other heavy metals,-,-
EAV-060499-U,Wastes not otherwise specified,-,-
EAV-060502-G,Sludges from on-site effluent treatment,-,-
EAV-060503-U,Sludges from on-site effluent treatment(ex.060502),-,-
EAV-060602-G,Wastes containing hazardous sulphides,-,-
EAV-060603-U,Wastes containing sulphides (except 060602),-,-
EAV-060699-U,Sulphur chemicals: Wastes n.o.s.,-,-
EAV-060701-G,Wastes containing asbestos from electrolysis,-,-
EAV-060702-G,Activated carbon from chlorine production,-,-
EAV-060703-G,Barium sulphate sludge containing mercury,-,-
EAV-060704-G,"Solutions and acids, for example contact acid",-,-
EAV-060799-U,Halogens: Wastes n.o.s.,-,-
EAV-060802-G,Waste containing hazardous chlorosilanes,-,-
EAV-060899-U,Silicon and silicon derivatives: Wastes n.o.s.,-,-
EAV-060902-U,Phosphorous slag,-,-
EAV-060903-G,Calcium-based reaction wastes,-,-
EAV-060904-U,Calcium-based reaction wastes (except 060903),-,-
EAV-060999-U,Phosphorous chemicals: Wastes n.o.s.,-,-
EAV-061002-G,Nitrogen chemicals: Wastes cont. hazardous subst.,-,-
EAV-061099-U,Nitrogen chemicals: Wastes n.o.s.,-,-
EAV-061101-U,Calcium-based reaction wastes fr. titanium dioxide,-,-
EAV-061199-U,Inorganic pigments and opacificiers: Wastes n.o.s.,-,-
EAV-061301-G,Inorganic plant protection products etc.,-,-
EAV-061302-G,Spent activated carbon (except 060702),-,-
EAV-061303-U,Carbon black,-,-
EAV-061304-G,Wastes from asbestos processing,-,-
EAV-061305-G,Soot,-,-
EAV-061399-U,Inorganic chemical processes: Wastes n.o.s.,-,-
EAV-07,Wastes from organic chemical processes,-,-
EAV-070101-G,"Organic chem.: Aqueous washing liquids,mother liq.",-,-
EAV-070103-G,Organic chem.: Organic halogenated solvents etc.,-,-
EAV-070104-G,Organic chem.: Other organic solvents etc.,-,-
EAV-070107-G,Organic chem.: Halogenated still bottoms etc.,-,-
EAV-070108-G,"Organic chem.: Other still bottoms,reaction resid.",-,-
EAV-070109-G,"Organic chem.: Halogenated filter cakes,spent abs.",-,-
EAV-070110-G,"Organic chem.: Other filter cakes,spent absorbents",-,-
EAV-070111-G,Organic chem.: Sludges from on-site effl. treatm.,-,-
EAV-070112-U,Sludges from on-site effl. treatm. (except 070111),-,-
EAV-070199-U,Organic chemicals: Wastes n.o.s.,-,-
EAV-070201-G,"Plastics: Aqueous washing liquids, mother liquors",-,-
EAV-070203-G,Plastics: Organic halogenated solvents etc.,-,-
EAV-070204-G,"Plastics: Other organic solvents,washing liq. etc.",-,-
EAV-070207-G,"Plastics: Halogenated still bottoms, react. resid.",-,-
EAV-070208-G,"Plastics: Other still bottoms, reaction residues",-,-
EAV-070209-G,"Plastics: Halogenated filter cakes, spent absorb.",-,-
EAV-070210-G,Plastics: Other filter cakes and spent absorbents,-,-
EAV-070211-G,Plastics: Sludges from on-site effluent treatment,-,-
EAV-070212-U,Sludges from on-site effluent treatment(ex.070211),-,-
EAV-070213-U,Waste plastic,-,-
EAV-070214-G,Plastics: Wastes from additives cont. haza. subst.,-,-
EAV-070215-U,Wastes from additives (except 070214),-,-
EAV-070216-G,Plastics: Waste containing hazardous silicones,-,-
EAV-070217-U,Waste containing silicones (except 070216),-,-
EAV-070299-U,"Plastics, synthetic rubber, fibres: Wastes n.o.s.",-,-
EAV-070301-G,"Organic dyes: Aqueous washing liquids, mother liq.",-,-
EAV-070303-G,Organic dyes: Organic halogenated solvents etc.,-,-
EAV-070304-G,Organic dyes: Other organic solvents etc.,-,-
EAV-070307-G,Organic dyes: Halogenated still bottoms etc.,-,-
EAV-070308-G,"Organic dyes: Other still bottoms, reaction resid.",-,-
EAV-070309-G,"Organic dyes: Halogenated filter cakes, spent abs.",-,-
EAV-070310-G,"Organic dyes: Other filter cakes, spent absorbents",-,-
EAV-070311-G,Organic dyes: Sludges from on-site effl. treatm.,-,-
EAV-070312-U,Sludges from on-site effluent treatment(ex.070311),-,-
EAV-070399-U,Organic dyes and pigments: Wastes n.o.s.,-,-
EAV-070401-G,Org.plant prot.: Aqueous washing liquids etc.,-,-
EAV-070403-G,Org.plant prot.: Organic halogenated solvents etc.,-,-
EAV-070404-G,Org.plant prot.: Other organic solvents etc.,-,-
EAV-070407-G,Org.plant prot.: Halogenated still bottoms etc.,-,-
EAV-070408-G,"Org.plant prot.: Other still bottoms, react.resid.",-,-
EAV-070409-G,Org.plant prot.: Halogenated filter cakes etc.,-,-
EAV-070410-G,"Org.plant prot.: Other filter cakes, spent absorb.",-,-
EAV-070411-G,Org.plant prot.: Sludges from on-site effl.treatm.,-,-
EAV-070412-U,Sludges from on-site effluent treatment(ex.070411),-,-
EAV-070413-G,Org.plant prot.: Solid wastes cont. haza. subst.,-,-
EAV-070499-U,Organic plant protection etc: Wastes n.o.s.,-,-
EAV-070501-G,Pharmaceuticals: Aqueous washing liquids etc.,-,-
EAV-070503-G,Pharmaceuticals: Organic halogenated solvents etc.,-,-
EAV-070504-G,Pharmaceuticals: Other organic solvents etc.,-,-
EAV-070507-G,Pharmaceuticals: Halogenated still bottoms etc.,-,-
EAV-070508-G,"Pharmaceuticals: Other still bottoms, react.resid.",-,-
EAV-070509-G,Pharmaceuticals: Halogenated filter cakes etc.,-,-
EAV-070510-G,"Pharmaceuticals: Other filter cakes, spent absorb.",-,-
EAV-070511-G,Pharmaceuticals: Sludges from on-site effl.treatm.,-,-
EAV-070512-U,Sludges from on-site effluent treatment(ex.070511),-,-
EAV-070513-G,Pharmaceuticals: Solid wastes cont.haza.substances,-,-
EAV-070514-U,Solid wastes (except 070513),-,-
EAV-070599-U,Pharmaceuticals: Wastes n.o.s.,-,-
EAV-070601-G,"Fats,soaps: Aqueous washing liquids,mother liquors",-,-
EAV-070603-G,"Fats,soaps: Organic halogenated solvents etc.",-,-
EAV-070604-G,"Fats,soaps: Other organic solvents etc.",-,-
EAV-070607-G,"Fats,soaps: Halogenated still bottoms,react.resid.",-,-
EAV-070608-G,"Fats,soaps: Other still bottoms, reaction residues",-,-
EAV-070609-G,"Fats,soaps: Halogenated filter cakes,spent absorb.",-,-
EAV-070610-G,"Fats,soaps: Other filter cakes, spent absorbents",-,-
EAV-070611-G,"Fats,soaps: Sludges from on-site effluent treatm.",-,-
EAV-070612-U,Sludges from on-site effluent treatment(ex.070611),-,-
EAV-070699-U,"Fats, soaps, grease, detergents etc: Wastes n.o.s.",-,-
EAV-070701-G,"Fine chem.: Aqueous washing liquids,mother liquors",-,-
EAV-070703-G,Fine chem.: Organic halogenated solvents etc.,-,-
EAV-070704-G,Fine chem.: Other organic solvents etc.,-,-
EAV-070707-G,"Fine chem.: Halogenated still bottoms,react.resid.",-,-
EAV-070708-G,"Fine chem.: Other still bottoms, reaction residues",-,-
EAV-070709-G,"Fine chem.: Halogenated filter cakes,spent absorb.",-,-
EAV-070710-G,"Fine chem.: Other filter cakes, spent absorbents",-,-
EAV-070711-G,Fine chem.: Sludges from on-site effluent treatm.,-,-
EAV-070712-U,Sludges from on-site effluent treatment(ex.070711),-,-
EAV-070799-U,Fine chemicals: Wastes n.o.s.,-,-
EAV-08,"Wastes from the MFSU of coatings, adhesives etc.",-,-
EAV-080111-G,"Waste paint, varnish containing organic solvents",-,-
EAV-080112-U,Waste paint and varnish (except 080111),-,-
EAV-080113-G,Sludges from paint and varnish cont. org. solvents,-,-
EAV-080114-U,Sludges from paint and varnish (except 080113),-,-
EAV-080115-G,"Paint,varnish: Aqueous sludges cont. paint etc.",-,-
EAV-080116-U,Aqueous sludges cont. paint or varnish (ex.080115),-,-
EAV-080117-G,Wastes from paint or varnish removal cont.org.sol.,-,-
EAV-080118-U,Wastes from paint or varnish removal (ex. 080117),-,-
EAV-080119-G,Aqueous suspensions cont. paint or varnish,-,-
EAV-080120-U,"Aqueous suspensions cont. paint,varnish(ex.080119)",-,-
EAV-080121-G,Waste paint or varnish remover,-,-
EAV-080199-U,"Paint, varnish: Wastes n.o.s.",-,-
EAV-080201-U,Waste coating powders,-,-
EAV-080202-U,Aqueous sludges containing ceramic materials,-,-
EAV-080203-U,Aqueous suspensions containing ceramic materials,-,-
EAV-080299-U,Other coatings: Wastes n.o.s.,-,-
EAV-080307-U,Aqueous sludges containing ink,-,-
EAV-080308-U,Aqueous liquid waste containing ink,-,-
EAV-080312-G,Waste ink containing hazardous substances,-,-
EAV-080313-U,Waste ink (except 080312),-,-
EAV-080314-G,Ink sludges containing hazardous substances,-,-
EAV-080315-U,Ink sludges (except 080314),-,-
EAV-080316-G,Waste etching solutions,-,-
EAV-080317-G,Waste printing toner cont. hazardous substances,-,-
EAV-080318-U,Waste printing toner (except 080317),-,-
EAV-080319-G,Disperse oil,-,-
EAV-080399-U,Printing inks: Wastes n.o.s.,-,-
EAV-080409-G,Waste adhesives and sealants cont.organic solvents,-,-
EAV-080410-U,Waste adhesives and sealants (except 080409),-,-
EAV-080411-G,Adhesive and sealant sludges cont.organic solvents,-,-
EAV-080412-U,Adhesive and sealant sludges (except 080411),-,-
EAV-080413-G,"Adhesives,sealants: Aqueous sludges cont.adhesives",-,-
EAV-080414-U,"Aqueous sludges cont.adhesives,sealants(ex.080413)",-,-
EAV-080415-G,"Adhesives,sealants: Aqueous liquid waste cont.adh.",-,-
EAV-080416-U,"Aqueous liquid waste cont.adh.,sealants(ex.080415)",-,-
EAV-080417-G,"Adhesives, sealants: Rosin oil",-,-
EAV-080499-U,"Adhesives, sealants: Wastes n.o.s.",-,-
EAV-080501-G,Waste isocyanates,-,-
EAV-09,Wastes from the photographic industry,-,-
EAV-090101-G,Water-based developer and activator solutions,-,-
EAV-090102-G,Water-based offset plate developer solutions,-,-
EAV-090103-G,Solvent-based developer solutions,-,-
EAV-090104-G,Fixer solutions,-,-
EAV-090105-G,Bleach solutions and bleach fixer solutions,-,-
EAV-090106-G,Wastes cont. silver from on-site treatm. of photo.,-,-
EAV-090107-U,Photographic film and paper containing silver,-,-
EAV-090108-U,Photographic film and paper free of silver,-,-
EAV-090110-U,Single-use cameras without batteries,-,-
EAV-090111-G,Single-use cameras cont. batteries (160601-160603),-,-
EAV-090112-U,Single-use cameras cont. batteries (ex. 090111),-,-
EAV-090113-G,Aq.liq.waste fr. on-site recl.of silver(ex.090106),-,-
EAV-090199-U,Photographic industry: Wastes n.o.s.,-,-
EAV-10,Wastes from thermal processes,27,2133.7
EAV-100101-U,"Bottom ash, slag and boiler dust (ex. 100104)",10,91
EAV-100102-U,Coal fly ash,4,325.9
EAV-100103-U,Fly ash from peat and untreated wood,-,-
EAV-100104-G,Oil fly ash and boiler dust,-,-
EAV-100105-U,"Calcium-b.react.wastes fr.flue-gas desulph.,solid",-,-
EAV-100107-U,"Calcium-b.react.wastes fr.flue-gas desulph.,sludge",-,-
EAV-100109-G,Sulphuricac id,-,-
EAV-100113-G,Fly ash from emulsified hydrocarbons used as fuel,-,-
EAV-100114-G,"Bottom ash,slag,boiler dust from co-incineration",-,-
EAV-100115-U,"Bottom ash,slag,boiler dust fr. co-inc.(ex.100114)",3,181.7
EAV-100116-G,Fly ash from co-incineration,-,-
EAV-100117-U,Fly ash from co-incineration (except 100116),3,1139.8
EAV-100118-G,Wastes from gas cleaning cont. hazardous subst.,-,-
EAV-100119-U,"Wastes from gas cleaning (ex.100105,100107,100118)",-,-
EAV-100120-G,Power stations: Sludges from on-site effl. treatm.,-,-
EAV-100121-U,Sludges from on-site effluent treatment(ex.100120),-,-
EAV-100122-G,Power stations: Aqueous sludges from boiler clean.,-,-
EAV-100123-U,Aqueous sludges from boiler cleansing (ex. 100122),-,-
EAV-100124-U,Power stations: Sands from fluidised beds,-,-
EAV-100125-U,"Wastes fr. fuel storage, prep.coal-fired power pl.",-,-
EAV-100126-U,Wastes from cooling-water treatment,-,-
EAV-100199-U,"Power stations, combustion plants: Wastes n.o.s.",-,-
EAV-100201-U,"Iron,steel: Wastes from the processing of slag",-,-
EAV-100202-U,"Iron,steel: Unprocessed slag",3,6.7
EAV-100207-G,"Iron,steel: Solid wastes from gas treatment",-,-
EAV-100208-U,Solid wastes from gas treatment (except 100207),-,-
EAV-100210-U,"Iron,steel: Mill scales",-,-
EAV-100211-G,"Iron,steel: Wastes fr.cooling-water treat.cont.oil",-,-
EAV-100212-U,Wastes from cooling-water treatment (ex. 100211),-,-
EAV-100213-G,"Iron,steel: Sludges, filter cakes from gas treatm.",-,-
EAV-100214-U,"Sludges, filter cakes from gas treatm. (ex.100213)",-,-
EAV-100215-U,"Iron,steel: Other sludges and filter cakes",-,-
EAV-100299-U,Iron and steel industry: Wastes n.o.s.,-,-
EAV-100302-U,Aluminium: Anode scraps,-,-
EAV-100304-G,Aluminium: Primary production slags,-,-
EAV-100305-U,Aluminium: Waste alumina,-,-
EAV-100308-G,Aluminium: Salt slags from secondary production,-,-
EAV-100309-G,Aluminium: Black drosses from secondary production,-,-
EAV-100315-G,Aluminium: Skimmings that are flammable etc.,-,-
EAV-100316-U,Skimmings (except 100315),-,-
EAV-100317-G,Aluminium: Tar-containing wastes from anode manuf.,-,-
EAV-100318-U,Carbon-cont. wastes from anode manuf. (ex. 100317),-,-
EAV-100319-G,Aluminium: Flue-gas dust cont. hazardous subst.,-,-
EAV-100320-U,Flue-gas dust (except 100319),-,-
EAV-100321-G,Aluminium: Other particulates and dust,-,-
EAV-100322-U,Other particulates and dust (except 100321),-,-
EAV-100323-G,Aluminium: Solid wastes from gas treatment,-,-
EAV-100324-U,Solid wastes from gas treatment (except 100323),-,-
EAV-100325-G,"Aluminium: Sludges, filter cakes from gas treatm.",-,-
EAV-100326-U,"Sludges, filter cakes from gas treatm. (ex.100325)",-,-
EAV-100327-G,Aluminium: Wastes fr.cooling-water treatm.cont.oil,-,-
EAV-100328-U,Wastes from cooling-water treatment (ex. 100327),-,-
EAV-100329-G,Aluminium: Wastes from treatm. of salt slags etc.,-,-
EAV-100330-U,"Wastes fr.treat.of salt slags,black dr.(ex.100329)",-,-
EAV-100399-U,Aluminium thermal metallurgy: Wastes n.o.s.,-,-
EAV-100401-G,Lead: Slags from primary and secondary production,-,-
EAV-100402-G,"Lead: Dross, skimmings from primary,secon. prod.",-,-
EAV-100403-G,Lead: Calcium arsenate,-,-
EAV-100404-G,Lead: Flue-gas dust,-,-
EAV-100405-G,Lead: Other particulates and dust,-,-
EAV-100406-G,Lead: Solid wastes from gas treatment,-,-
EAV-100407-G,Lead: Sludges and filter cakes from gas treatment,-,-
EAV-100409-G,Lead: Wastes from cooling-water treatm. cont. oil,-,-
EAV-100410-U,Wastes from cooling-water treatment (ex. 100409),-,-
EAV-100499-U,Lead thermal metallurgy: Wastes n.o.s.,-,-
EAV-100501-U,Zinc: Slags from primary and secondary production,-,-
EAV-100503-G,Zinc: Flue-gas dust,-,-
EAV-100504-U,Zinc: Other particulates and dust,-,-
EAV-100505-G,Zinc: Solid waste from gas treatment,-,-
EAV-100506-G,Zinc: Sludges and filter cakes from gas treatment,-,-
EAV-100508-G,Zinc: Wastes from cooling-water treatm. cont. oil,-,-
EAV-100509-U,Wastes from cooling-water treatment (ex. 100508),-,-
EAV-100510-G,Zinc: Dross and skimmings that are flammable etc.,-,-
EAV-100511-U,Dross and skimmings (except 100510),-,-
EAV-100599-U,Zinc thermal metallurgy: Wastes n.o.s.,-,-
EAV-100601-U,Copper: Slags from primary a. secondary production,-,-
EAV-100602-U,"Copper: Dross, skimmings from primary,secon. prod.",-,-
EAV-100603-G,Copper: Flue-gas dust,-,-
EAV-100604-U,Copper: Other particulates and dust,-,-
EAV-100606-G,Copper: Solid wastes from gas treatment,-,-
EAV-100607-G,Copper: Sludges and filter cakes from gas treatm.,-,-
EAV-100609-G,Copper: Wastes from cooling-water treatm. cont.oil,-,-
EAV-100610-U,Wastes from cooling-water treatment (ex. 100609),-,-
EAV-100699-U,Copper thermal metallurgy: Wastes n.o.s.,-,-
EAV-100701-U,Silver etc: Slags from primary a. secondary prod.,-,-
EAV-100702-U,"Silver etc: Dross,skimmings fr. prim.,secon. prod.",-,-
EAV-100703-U,Silver etc: Solid wastes from gas treatment,-,-
EAV-100704-U,Silver etc: Other particulates and dust,-,-
EAV-100705-U,Silver etc: Sludges a. filter cakes fr.gas treatm.,-,-
EAV-100707-G,Silver etc: Wastes fr. cool.-water treatm.cont.oil,-,-
EAV-100708-U,Wastes from cooling-water treatment (ex. 100707),-,-
EAV-100799-U,"Silver,gold,platinum thermal metall.:Wastes n.o.s.",-,-
EAV-100804-U,Non-ferrous: Particulates and dust,-,-
EAV-100808-G,"Non-ferrous: Salt slag from primary, second. prod.",-,-
EAV-100809-U,Non-ferrous: Other slags,-,-
EAV-100810-G,"Non-ferrous: Dross, skimmings that are flammable",-,-
EAV-100811-U,Dross and skimmings (exept 100810),-,-
EAV-100812-G,Non-ferrous: Tar-cont. wastes from anode manuf.,-,-
EAV-100813-U,Carbon-cont. wastes from anode manuf. (ex.100812),-,-
EAV-100814-U,Non-ferrous: Anode scrap,-,-
EAV-100815-G,Non-ferrous: Flue-gas dust cont. hazardous subst.,-,-
EAV-100816-U,Flue-gas dust (except 100815),-,-
EAV-100817-G,"Non-ferrous: Sludges, filter cakes fr.flue-gas tr.",-,-
EAV-100818-U,"Sludges,filter cakes fr.flue-gas treat.(ex.100817)",-,-
EAV-100819-G,Non-ferrous: Wastes from cooling-water tr.cont.oil,-,-
EAV-100820-U,Wastes from cooling-water treatment (ex. 100819),-,-
EAV-100899-U,Non-ferrous thermal metallurgy: Wastes n.o.s.,-,-
EAV-100903-U,Ferrous: Furnace slag,7,32.4
EAV-100905-G,"Ferrous: Casting cores,moulds, not undergone pour.",-,-
EAV-100906-U,"Casting cores,moulds,not underg.pour. (ex.100905)",-,-
EAV-100907-G,"Ferrous: Casting cores, moulds, undergone pouring",-,-
EAV-100908-U,"Casting cores,moulds,undergone pouring (ex.100907)",7,281.1
EAV-100909-G,Ferrous: Flue-gas dust cont. hazardous substances,-,-
EAV-100910-U,Flue-gas dust (except 100909),-,-
EAV-100911-G,Ferrous: Other particulates cont. hazardous subst.,-,-
