year,types_of_waste,etroi_establishments_number,generated_waste_quantity
2014, Heating oil and diesel,128.0,0.9
2014, gasoline,57.0,0.5
2014, Other fuels (including blends),250.0,8.5
2014, Ointment cases: Sludge or Emulsions from Desalters,2492.0,3109.9
2014, Ointments: Other Emulsions,462.0,11.8
2014, Drop Falls: Drop Falls,342.0,18.1
2014,Waste from organic solvents refrigerants,2492.0,3109.9
2014, Hydrochlorofluorocarbons HCFC HFC,109.0,0.1
2014, Other halogenated solvents and To install Solvent acc.,367.0,2.4
2014, Other solvents and chemical solvents,3114.0,36.5
2014, slush solid deposits (halogenated solvents),18.0,1.1
2014, Sludges solid waste (other solvents),63.0,1.9
2014,Packaging all absorbent masses wipes,2492.0,3109.9
2014, Paper and cardboard packaging,13499.0,1669.4
2014, Plastic packaging,9727.0,431.1
2014, Packaging made of wood,6912.0,446.5
2014, Packaging made of metal,895.0,48.4
2014, composite packs,374.0,64.0
2014, Mixed packaging not distinguishable,7039.0,561.8
2014, Light packaging (LVP),1493.0,34.0
2014, Mixed recyclables together with light packaging,207.0,12.8
2014, Glass packaging,932.0,96.3
2014, Packaging from textiles,18.0,0.5
2014, Packaging with residues of hazardous substances,4450.0,39.7
2014, Packaging made of metal,87.0,0.6
2014, Suction and filter materials wipes,8431.0,100.1
2014, Suction and filter materials (without 150202),511.0,34.3
2014,Cases not otherwise listed in the directory,2492.0,3109.9
2014, old tires,685.0,57.9
2014, old vehicles,31.0,5.7
2014, Old vehicles without hazardous components,14.0,10.8
2014, Old vehicles: Oil filters,390.0,0.6
2014, End of Life Vehicles: Quicksilver-containing body parts,10.0,0.1
2014, Old vehicles: Parts that contain PCBs,2492.0,3109.9
2014, End-of-life vehicles: Explosive vehicles (e.g. from airbags),44.0,0.7
2014, Late vehicles: Asbestos-containing brakes,5.0,0.0
2014, Brake pads (one 160111),35.0,1.8
2014, Old vehicles: Bremsfelden,160.0,0.3
2014, End-of-life vehicles: antifreeze m.dangerous. fabrics,606.0,2.7
2014, Frostproof material (without 160114),25.0,0.1
2014, End-of-life vehicles: liquid gas containers,2492.0,3109.9
2014, End-of-life vehicles: ferrous metals,269.0,413.9
2014, End-of-life vehicles: non-ferrous metals,173.0,87.2
2014, End-of-life vehicles: Plastic,132.0,14.1
2014, Old vehicles: glass,121.0,3.6
2014, To install Danger Parts(oh.160107-160111160113-160114),30.0,1.2
2014, To install Danger. metal.components(oh.160107-11160113-14),8.0,0.6
2014, To install Danger. n.metal.components(oh.160107-11160113-14),2492.0,3109.9
2014, Batteries not differentiable,25.0,2.4
2014,metallic parts,58.0,5.4
2014, Non-metallic bottles,4.0,0.1
2014, End-of-life vehicles: waste angle,29.0,0.6
2014, Transformers and Capacitors the PCB contains.,254.0,0.3
2014, Used devices that contain PCB (oh.160209),22.0,0.1
2014, used equipment,777.0,1.5
2014, Used appliances that contain free asbestos,45.0,0.1
2014, Gebr. Devices with danger. Parts (oh.160209-12),2047.0,19.6
2014, Used equipment (ones 160209 to 160213),1814.0,21.1
2014, Removes dangerous items from used equipment.,68.0,0.2
2014, Quicksilver-containing falls,568.0,4.1
2014, board plates,30.0,0.3
2014, toner cartridges,184.0,0.2
2014, Plastics with brominated flame retardants,2492.0,3109.9
2014, Asbestos containing bottles,2492.0,3109.9
2014, cathode ray tubes,5.0,0.0
2014, gas injection lamps,9.0,0.0
2014, flowing crystal display,2492.0,3109.9
2014,External electrical lines,20.0,0.1
2014, Parts that contain fireproof ceramic fibers,2492.0,3109.9
2014, Electrolytes - Capacitors,2492.0,3109.9
2014, Cadmium- or selenium-containing photoconductor drums,2492.0,3109.9
2014, Out of used devices removed. Parts (oh.160215),442.0,5.3
2014, External electrical cables (including cables),229.0,0.8
2014, Bad batches: inorganic waste with hazardous substances,73.0,4.3
2014, Inorganic Falls (without 160303),121.0,7.5
2014, Faulty charging: Organic disorders m.dangerous. substances,141.0,5.1
2014, Organic Falls (without 160305),156.0,13.2
2014, ammunition file,2492.0,3109.9
2014, firework bodies collapse,3.0,0.1
2014, Other explosive cases,18.0,0.1
2014, Gases in pressure vessels containing hazardous substances.,1389.0,1.6
2014, Gas in Pressure Container (without 160504),52.0,0.0
2014, Laboratory chemicals from dangerous substances,922.0,3.5
2014, Used inorganic chemicals,1367.0,3.1
2014, Used organic chemicals,1316.0,6.0
2014, Used chemicals (one 160506-160508),129.0,2.4
2014, leadbatteries,1888.0,19.1
2014, Ni-Cd batteries,191.0,0.1
2014, Batteries containing quicksilver,6.0,0.0
2014, Alkaline batteries (other 160603),454.0,0.4
2014, Other Batteries and Accumulators,190.0,1.7
2014, Separately collected electrolyte a. Batteries accu.,16.0,1.0
2014, Tanks Falls: Oil-containing Falls,870.0,45.7
2014, Tanks Falls: Falls with other hazards. St.,131.0,8.1
2014, tanks,8.0,1.7
2014, Used Catalysts (without 160807),38.0,0.9
2014, Used catalysts. with.hazardous.transition.metals,76.0,11.5
2014, Used catalysts with transition metals,15.0,2.0
2014, Used Catalysts v. crack proc.(without 160807),8.0,8.5
2014, Used catalysts with phosphoric acid,4.0,0.3
2014,Used liquids (catalysts),6.0,0.7
2014, Catalysts used with dangerous substances,78.0,9.5
2014, Permanganates e.g. potassium permanganates,2492.0,3109.9
2014, Chromates (potassium chromate potassium or sodium dichromates),2492.0,3109.9
2014, Peroxides,11.0,0.0
2014, oxidizing substances,7.0,0.1
2014, Liquid wastes with hazardous substances,190.0,20.9
2014, Watery liquid waterfalls (without 161001),217.0,33.0
2014, Water concentrate with dangerous substances,107.0,2.5
2014, Water Concentrate (without 161003),12.0,0.7
2014, Fire-fighting materials made from metallurgy. processes,12.0,3.3
2014, Fireproof Mat. made of metallurgical. Proc. (oh.161101),31.0,1.6
2014, Other clothing and fireproof materials,38.0,15.9
2014, Fireproof Mat. made of metallurgical. percent (oh.161103),217.0,363.1
2014, Fire-fighting materials made from non-metallurgy. Proc.,56.0,13.0
2014,Refractory mat. a. non-metallurgical process (oh.161105),128.0,25.2
2014,construction and demolition waste,2492.0,3109.9
2014, concrete,812.0,372.8
2014, brick,291.0,51.8
2014, Tiles and Ceramics,252.0,25.9
2014, Mixtures from o. separate fractions v. concrete etc,276.0,101.5
2014, Mixes of concrete brick etc. (oh.170106),2313.0,902.4
2014, wooden,3507.0,172.6
2014, glasses,591.0,15.2
2014, plastic,659.0,25.9
2014, Glass plastic and wood with dangerous substances,949.0,54.8
2014, coal-based bituminous,253.0,205.4
2014, Bitumen mixtures (without 170301),457.0,400.7
2014, Kohltan oil and oil containing products,208.0,4.0
2014, Copper bronze brass,978.0,15.7
2014, aluminum,1605.0,62.7
2014, white,82.0,0.6
2014, Zinc,56.0,1.7
2014, Iron and Steel,3539.0,1307.3
2014, tin,37.0,0.6
2014, mixed metals,1736.0,163.9
2014,metallabs containing hazardous substances,93.0,18.3
2014, Cables that contain oil coal tar etc. substances incl.,123.0,3.1
2014, Cable (OH 170410),1745.0,20.1
2014, Soil and rocks that contain hazardous substances,310.0,574.4
2014, Soil and Stones (OH 170503),745.0,2992.4
2014, Dredged material which contains dangerous substances,7.0,0.5
2014, Dredged material (without 170505),17.0,105.4
2014, Track Ballast the dangerous stuff contained,17.0,29.8
2014, Track ballast (OH 170507),50.0,707.2
2014, Damp material that contains asbestos,40.0,0.9
2014, Different insulation material,1461.0,20.7
2014, Insulation material (oh 170601 and 170603),472.0,14.4
2014, asbestos containing materials,729.0,12.9
2014, De-cleaned building materials on a plaster basis,9.0,0.4
2014, Gypsum-based building materials (oh 170801),475.0,30.5
2014, Build-and-Breakdown Falls which contain quicksilver,4.0,0.1
2014,Construction and demolition waste that contain PCBs,26.0,0.2
2014, Other construction and demolition cases,117.0,4.6
2014, Mixed construction and demolition waste (oh.170901-170903),3236.0,172.7
2014,Fall from the medical care,2492.0,3109.9
2014, Sharp or sharp objects (outside 180103),72.0,0.9
2014, Body parts organs blood preservation (other 180103),519.0,7.9
2014, Waste (esp. requirement from infection prevention sight),708.0,11.9
2014, Wraps plaster wraps wash one-way clothing diapers,643.0,208.1
2014, Chemicals which consist of dangerous substances,40.0,0.3
2014, Chemicals (without 180106),21.0,0.8
2014, Cytotox. and cytostatic drugs for humans,501.0,5.2
2014, Medicines (without 180108),139.0,6.7
2014, Amalgam cases from dentistry,2492.0,3109.9
2014, Point or sharp objects (one 180202),2492.0,3109.9
2014, Waste (esp. requirement from infection prevention sight),57.0,1.0
2014, Waste (without special requirements for an infection-prevention view),40.0,2.2
2014, Chemicals which consist of dangerous substances,6.0,0.0
2014, Chemicals (without 180205),3.0,0.0
2014, Cytotoxic and cytostatic drugs for animals,3.0,0.0
2014, Medicines (OH 180207),4.0,0.0
2014,Waste from waste treatment facilities etc,2492.0,3109.9
2014, Combustion pyrolysis: iron parts a.rust and boiler ash,2492.0,3109.9
2014, Combustion.Pyrolysis: Filter cake from gas treated.,7.0,24.5
2014, Combustion pyrolysis: Aqueous liquid waste from exhaust gas tank,9.0,16.6
2014, Incineration pyrolysis: Solid waste a. To install exhaust gas treatment.,16.0,42.0
2014, Combustion pyrolysis: Gebr. Activated charcoal a. To install exhaust gas treatment,12.0,0.9
2014, Combustion pyrolysis: bottom ash boiler ash slag,25.0,87.5
2014, Roast and boiler ash as well as slag (oh.190111),43.0,483.4
2014, Combustion. Pyrolysis: Filter dust with danger. St.,21.0,31.8
2014, Filter dust (without 190113),6.0,11.9
2014,Combustion pyrolysis: Boiler dust with hazardous fabrics,6.0,2.1
2014, Boiler Dust (OH 190115),2492.0,3109.9
2014, Pyrolysis cases that contain hazardous substances,4.0,1.1
2014, Pyrolysis seeds (without 190117),2492.0,3109.9
2014, Combustion.Pyrolysis:Sands from fluidized bed combustion,2492.0,3109.9
2014, Burning Pyrolysis of Fallen: Attack Fallen,2492.0,3109.9
2014, The previously mixed falls are not dangerous. Falling,6.0,0.9
2014, Premixed waste with at least one in danger,7.0,2.0
2014, Sludge from the physical-chemical treatment,209.0,33.2
2014, mud a. physical-chemical treatment (oh.190205),23.0,2.3
2014, Oil and Concentrate from Extraction Processes,41.0,12.5
2014, Floating incident falls with danger. substances,3.0,1.1
2014, Festivities with dangerous substances,2492.0,3109.9
2014, Combustible waste (oh 190208 and 190209),2492.0,3109.9
2014,Other items that contain hazardous substances,2492.0,3109.9
2014, Physics-Chem. Treatment of waste: waste,2492.0,3109.9
2014, Products resulting from waste treatment,2492.0,3109.9
2014, As dangerous. inserted parts. stabilized dep.,2492.0,3109.9
2014, Stabilized Cases (oh 190304),2492.0,3109.9
2014, Solidified ones classified as fermenting,2492.0,3109.9
2014, Solidified waste (oh 190306),2492.0,3109.9
2014, Glazed Affall,2492.0,3109.9
2014, Filter dust and waste from the exhaust gas treatment,2492.0,3109.9
2014, Non-vitrified solid phase,2492.0,3109.9
2014, Wet liquid waste from the temper,2492.0,3109.9
2014, Non-composted fractions from municipal waste,4.0,0.0
2014, Non-composted fraction v. tier.u.plantzl.Abf.,5.0,2.1
2014, Out of specification compost,3.0,39.5
2014, Absences and nothing differentiable,2492.0,3109.9
2014, Compost (specified),6.0,1.3
2014, Fluids from the treatment of collapsed lungs,2492.0,3109.9
2014, Digestate/sludge from tank v.municipal waste,2492.0,3109.9
2014, Liquids from well. v. animal and plant fall,2492.0,3109.9
2014, Fermentation residue/sludge a. Container for animal and plant waste,2492.0,3109.9
2014, Anaerobic Treatment of Fall: Fall and,2492.0,3109.9
2014, Landfill leachate the danger. Contents,2492.0,3109.9
2014, Landfill leachate (OH 190702),4.0,211.0
2014, Sieve and rake residues,134.0,20.4
2014, Sand trap residues,159.0,29.2
2014, Sludge from the treatment v. municipal waste water,2492.0,3109.9
2014, Ion exchange resins added or used,76.0,0.4
2014, Solutions and sludges from regeneration v. ion exchange,4.0,0.7
2014, Heavy metal effluents from membrane systems,2492.0,3109.9
2014, Fat and oil mixtures from oil separators (edible oils),220.0,14.6
2014,Grease and oil mixtures from oil separators (oh.190809),21.0,0.4
2014, Sludge from biol.Trendment of industr.Awnwater,19.0,313.0
2014, mud a. biol.beh.v.industr.wastewater (oh.190811),62.0,220.6
2014, Shells with danger. Stuff from industrial wastewater,136.0,131.3
2014, Sludge from industrial water purifier (one 190813),313.0,82.0
2014, sewage treatment plants,13.0,8.1
2014, Solid waste from primary filtration and screen residues,38.0,13.9
2014, slime from the water clarification,147.0,139.2
2014, Sludge from the decarbonization,39.0,79.9
2014, Used activated carbon,56.0,2.9
2014, Gelled or used ion exchange resins,103.0,1.5
2014, Solutions and sludges from regeneration v. ion exchange,4.0,0.7
2014, Industrial water: waste nec,2492.0,3109.9
2014, Iron and steel waste,52.0,19.0
2014, non-ferrous metal waste,22.0,2.4
2014, Shredderlight fractions and dust,2492.0,3109.9
2014,Shredderlight fractions and dust (one 191003),4.0,0.1
2014, Other facts the danger. Ingredients,2492.0,3109.9
2014, Other Fractions (oh 191005),3.0,18.7
2014, Tool preparation: Used Filtertone,10.0,2.5
2014, Alcohol Preparation: Acidity,2492.0,3109.9
2014, Oil Treatment: Wet Liquid Wastes,3.0,0.1
2014, Waste oil processing: Abf.ad fuel cleaning with bases,2492.0,3109.9
2014, Waste oil processing: sludge (in-house waste water treatment),9.0,0.4
2014, sludge from operational Waste water treatment (oh.191105),8.0,1.2
2014, High purity cleaning: Waste from exhaust gas cleaning,2492.0,3109.9
2014, fall out,2492.0,3109.9
2014, Base oil (extract material for lubricant) (SK),4.0,0.0
2014, Lubricant (SS),4.0,0.0
2014, Middle distillate component,2492.0,3109.9
2014, Heat oil light (including diesel) (HL),2492.0,3109.9
2014, Heavy Oil Component,2492.0,3109.9
2014,Heavy oil (HS),2492.0,3109.9
2014, Mech. Abscess treatment: Paper Paper not diff.,167.0,66.6
2014, Mech.Avoid treatment: Lower Sort (Group I),24.0,17.5
2014, Mech.Affall treatment: medium varieties (group II),20.0,8.6
2014, Mech.Affect Treatment: Better Varieties (Group III),11.0,2.8
2014, Mech.Accident treatment: Strong varieties (Gr.IV),4.0,1.6
2014, Mech.Avulsion Treatment: Special Sort (Group V),7.0,0.2
2014, Mech.waste treatment:Isonmetal,215.0,90.4
2014, Mech. Fall treatment: Non-iron metals,97.0,9.0
2014, Mech.Absorption treatment: Plastic and Gum,232.0,62.9
2014, Mech. Fall treatment: Glass not differentiable,24.0,0.8
2014, Mechanical case treatment: white glass,25.0,5.4
2014, Mech. Fall Treatment: Brown Glass,13.0,2.2
2014, Mechanical waste handling: green glass,13.0,1.4
2014, Mech. Fall Treatment: Broken Glass,8.0,0.7
2014,Mech.Fall treatment: Mixed glass,24.0,6.8
2014, Mech.falltreatment: Wood with dangerous. fabrics,9.0,3.4
2014, wood (without 191206),59.0,5.9
2014, Mech.Fall treatment:Textile,12.0,2.4
2014, Mech.Downfall treatment: Mineral (Sand Stone),45.0,30.8
2014, Devices for use in the streets. Road construction,2492.0,3109.9
2014, Products for use in other earthworks,3.0,0.2
2014, Products for use in concrete mixing plants,2492.0,3109.9
2014, Products for use in asphalt mixing plants,2492.0,3109.9
2014, products for other uses,2492.0,3109.9
2014, Hot mix for road and sidewalk construction,2492.0,3109.9
2014, Burnable debris,24.0,22.1
2014, Other waste (including material mixtures),17.0,1.1
2014, Other waste (oh 191211),125.0,138.9
2014, Feast wastes from soil remediation,3.0,0.0
2014, Celebrations from soil remediation (oh.191301),2492.0,3109.9
2014, Sludge from the remediation of soil,2492.0,3109.9
2014, Sludge from the cleaning of soil (oh.191303),2492.0,3109.9
2014, Sludge from the remediation of groundwater,7.0,0.1
2014, Sludge from groundwater remediation (oh.191305),4.0,2.2
2014, Aqueous waste and concentrates from groundwater remediation.,2492.0,3109.9
2014, Aqueous waste and conc. a.Ground water san. (oh.191307),2492.0,3109.9
2014,Municipal waste (household waste and similar waste),2492.0,3109.9
2014, paper and paper,9373.0,1332.1
2014, glasses,1179.0,124.8
2014, Biologically Aerated Kitchens and Canteens,3419.0,215.6
2014, clothing,26.0,0.5
2014, textiles,70.0,3.0
2014, Solvent,293.0,0.7
2014, acid,215.0,0.4
2014, Lye,197.0,1.2
2014, photochemicals,58.0,0.5
2014, pesticides,41.0,0.0
2014, Fluorescent tubes and quicksilver-containing droplets,5583.0,11.0
2014,Used equipment with fluorochloric water materials,639.0,0.9
2014, edible oils and fats,629.0,9.7
2014, Oil and fats (without 200125),126.0,0.5
2014, Colour print adhesives and fine-grained,374.0,0.8
2014, Colors printing inks adhesives synthetic resins (oh.200127),77.0,0.3
2014, Cleaning agents that contain hazardous substances,83.0,0.1
2014, Detergents (without 200129),39.0,0.3
2014, Cytotoxic and cytostatic drugs,2492.0,3109.9
2014, Medicines (OH 200131),93.0,5.7
2014, Batteries and Accumulators (160601-160603),1176.0,0.9
2014, Batteries and Accumulators (without 200133),270.0,0.2
2014, Used electrical appliances (oh.200121200123),3811.0,18.9
2014, Used electrical equipment (oh.200121200123200135),1506.0,10.8
2014, Wood which contains dangerous substances,54.0,0.9
2014, Wood (Without 200137),1005.0,55.1
2014, plastic,2811.0,142.2
2014, metals,4445.0,607.5
2014, Waste from the cleaning of hornstones,2492.0,3109.9
2014, Other fractions,2492.0,3109.9
2014, Other fractions and not differentiable,64.0,1.4
2014, Mixed commodities without light packaging,16.0,1.9
2014, biologically degradable wastes,4073.0,269.0
2014, Boden and Stone,60.0,9.7
2014, Other non-biologically abductable wastes,22.0,1.8
2014, Mixed municipal waste cannot be differentiated,3078.0,279.1
2014, household waste,3421.0,252.3
2014, household business activities,11051.0,1026.6
2014, Fall from the Biobin,469.0,20.3
2014, market waste,30.0,3.8
2014, street court,482.0,33.9
2014, fecal sludge,259.0,45.5
2014, Waste from sewer cleaning,172.0,15.9
2014, bulky waste,1863.0,50.2
2014, municipal waste,116.0,14.6
2014,dangerous accidents,2492.0,3109.9
2014, Totally dangerous accidents,2492.0,3109.9
2018,Falls from the extraction of land values,3661.0,129.1
2018, Cases from dismantling v. metal-rich soil resources,6.0,2.3
2018, Cases from dismantling v. non-metal Floor shows,3.0,0.1
2018, Acid forming treatment residues a. sul. ore,3661.0,129.1
2018, Other treatment residues with hazardous substances,3661.0,129.1
2018, Treatment residues (other than 010304 and 010305),3661.0,129.1
2018, Cases from processing metallized earthenware,3661.0,129.1
2018, Dusty and powdery waste (oh 010307),5.0,0.1
2018, Red Mud from Aluminum Oxide Manufacturing(oh.010310),3661.0,129.1
2018, Verrab. of metals. Appreciation,3661.0,129.1
2018,Waste for further processing non-metal Ground visors,3661.0,129.1
2018, Falls of gravel and rock quarry (OH 010407),10.0,28.1
2018, Fall of Sand and Clay,11.0,5.8
2018, Dusty and powdery waste (oh 010407),16.0,6.1
2018, Cases from processing v.potash and rock salt (oh.010407),7.0,10.7
2018, Processing return including waste (oh.010407010411),3661.0,129.1
2018, Waste from stonemasonry and sawmill work (OH 010407),13.0,40.8
2018, Verrab. v. non-metal Floor protection: Falling angle,4.0,0.4
2018, Shells and falls from fresh water boreholes,4.0,0.6
2018, Oil-containing boreholes and wells,6.0,0.4
2018, Drill holes or drill holes with danger. substances,3661.0,129.1
2018, Barite-containing drilling cuttings and waste (oh.010505010506),3661.0,129.1
2018, Chloride content. Drilling cuttings waste (oh.010505010506),3661.0,129.1
2018, Drilling mud and other boreholes:,3661.0,129.1
2018,Crops from agriculture forestry etc.,3661.0,129.1
2018, Agrarsch.ua: sludge from washing cleaning process.,15.0,19.4
2018, Agrarsch.ua: Falls from animal tissue,80.0,159.5
2018, Landwirtschaftsch.ua: Absences from vegetal tissue,116.0,273.1
2018, Agriculture etc.: plastic waste (without packaging),109.0,5.3
2018, Animal excrement liquid manure/slurry manure,63.0,283.5
2018, Fall from the forestry,15.0,2.6
2018, Uses of chemicals for agriculture,41.0,0.4
2018, waste v. chemistry. for agriculture(oh.020108),4.0,0.3
2018, Agriculture et al.: metallab fields,77.0,5.7
2018, Agriculture among others: Farmland,19.0,3.6
2018, Meat etc.: sludge from washing and cleaning processes,35.0,29.3
2018, Flesh et al.: Abscesses from fatty tissue,206.0,488.3
2018, Meat and others: For consumption/processing. unsuitable substances,249.0,177.9
2018, Meat etc.: sludge (own waste water treatment),1852.0,494.8
2018, marriage of meat fish etc.: Waste nec,31.0,57.0
2018, Fruit among others: scum from washing cleaning process. etc,59.0,143.9
2018, Fruit and others: Cases of preservation substances,3661.0,129.1
2018, Fruit ao: Fallen from Extraction with Solvents,4.0,1.0
2018, Fruit and others: For food/vegetable. eaten stuff,421.0,452.0
2018, Fruit etc.: sludge (in-house waste water treatment),64.0,117.4
2018, Processing of fruits vegetables etc.,36.0,42.2
2018, Sugar production: beetroot,15.0,1491.8
2018, Sugar manufacture: Not spec. calcium carbonate sludge,3661.0,129.1
2018, Sugar production: sludge (own waste water treatment),3661.0,129.1
2018, Sugar production: Waste nec,8.0,45.7
2018, Milk processing: For processing/processing. unsuitable tax,92.0,157.2
2018, Milk processing: sludge (in-house waste water treatment),43.0,161.4
2018, Milk processing: waste angle,6.0,20.0
2018,Bakery Sweetware: For vegetables/vegetables. unsuitable. St.,344.0,214.1
2018, BakerySweetware: Cases of preservation substances,3661.0,129.1
2018, Bakery sweetware: shambles (own waste water treatment),72.0,29.2
2018, Manufacturing of Bake- and Sweetware: Waste nec,24.0,30.9
2018, Drinks: Drops from the washer cleaning and,26.0,147.9
2018, Drinks: Drops from the alcohol distillation,6.0,300.8
2018, Beverages: Waste from the chemical treatment,3661.0,129.1
2018, Drinks: For vegetables/vegetables. uneaten stuff,65.0,412.1
2018, Drinks: muds,29.0,19.7
2018, Manufacturing of beverages: waste nec,25.0,171.2
2018,Waste from woodworking etc,3661.0,129.1
2018, Woodworking ao: bark and cork case,26.0,497.8
2018, Sawdust shavings cuttings wood chipboard,34.0,5.3
2018, Sawdust shavings trimmings wood chipboard. (oh.030104),702.0,2985.1
2018,Wood processing and others: Fall off angle,22.0,3.7
2018, Halogen-free organic wood protection products,3.0,0.0
2018, Chloroorganic wood protection substances,3661.0,129.1
2018, metal-organic wood protection materials,3661.0,129.1
2018, Inorganic wood protection materials,3661.0,129.1
2018, Other wood protection products containing hazardous substances,3661.0,129.1
2018, wood protection materials,3.0,0.0
2018, Paper production among other things: bark and wood sawmills,26.0,192.8
2018, Sulphite lamb (from recovery of coal gas),3661.0,129.1
2018, Deinking slasses from paper recycling,12.0,582.9
2018, Mechanically separated paper cuts,79.0,786.2
2018, Errors from Sorting v. Paper for recycling,170.0,385.0
2018, Limestone Falls,3.0,1.9
2018, Fiberballs fiber filler and overlay mud,122.0,1627.5
2018, mud a. plant.wastewater treatment(oh.030310),42.0,150.1
2018,Paper production among other things: waste etc,25.0,697.6
2018,Scraps from the Leather Fur and Textile Industry,3661.0,129.1
2018, Flesh shavings and hot spots,3.0,0.0
2018, Cremated glued leather,5.0,18.2
2018, Degreasing waste solvent-free non-liquid phase,3661.0,129.1
2018, chrome-containing Gerbera broth,3661.0,129.1
2018, Chromium-free tannery broth,3661.0,129.1
2018, Chromium-containing slimes,9.0,19.0
2018, Chromium-free sludges,3661.0,129.1
2018, Chrome-containing cases made of aged leather,17.0,4.2
2018, Errors from the alignment and the finish,8.0,0.2
2018, Leather and leather industry: Waste etc,7.0,1.2
2018, Cases from composite materials (elastomer etc.),69.0,24.8
2018, Organic substances from natural substances (e.g. fats),9.0,0.7
2018, Drops from the finish with organ. Solvent,3.0,0.0
2018, Failures from the Finish (OH 040214),11.0,0.8
2018,Dyes and pigments with hazardous substances,5.0,0.2
2018, Dyes and Pigments (oh 040216),6.0,0.3
2018, Textile industry: sludge (own waste water treatment),3661.0,129.1
2018, sludge from on-site Sewage treatment (oh.040219),19.0,3.1
2018, Drops from untreated textile fibers,35.0,4.1
2018, Drops from processed textile fibers,224.0,38.1
2018, Textile Industry: Waste Ang,16.0,0.9
2018,Drains from the oil refining earth gas purification,3661.0,129.1
2018, Soil Refinement: desalination sludges,3661.0,129.1
2018, Soil Refinement: Soil Sludges from Tanks,35.0,22.1
2018, Soil Refinement: Acid alkyl sludge,3661.0,129.1
2018, Oil Refinement: Spilled Oil,3661.0,129.1
2018, Oil Refinement: Oil Halt.Schlämme a.Betriebsvorg.,29.0,9.6
2018, Soil Refining: Acid tars,3661.0,129.1
2018, Oil Refining: Other Tars,3661.0,129.1
2018,Petroleum refinery: sludge (in-house waste water treatment),5.0,2.6
2018, mud a. businesssign. Sewage treatment (oh.050109),5.0,6.7
2018, Petroleum refinery: Abf. from Brennstrein. with bases,3661.0,129.1
2018, Oil Refining: Acid-Containing Oils,3661.0,129.1
2018, Ölraff.: Sludges from boilers made of boiling water.,3661.0,129.1
2018, Oil Refining: Drops from Cold Columns,3661.0,129.1
2018, Soil Refining: Used filter tone,5.0,0.6
2018, Petroleum refining: sulfur h. Falls from oil spills,5.0,0.2
2018, Earth Refinement: Bitumen,7.0,0.1
2018, Earth Refining: Fall off Ang,3661.0,129.1
2018, Coal pyrolysis: acid tars,3661.0,129.1
2018, Coal Pyrolysis: Other Tars,32.0,17.5
2018, Coal pyrolysis: Drops from cold columns,3661.0,129.1
2018, Coal pyrolysis: Waste nec,3661.0,129.1
2018, Natural gas cleaning transport: mercury h. waste,3661.0,129.1
2018,Natural gas cleaning transport:Sulphurous waste,5.0,0.5
2018, Earth gas cleaning transport: waste not otherwise specified,3661.0,129.1
2018,Drops from inorganic-chemical processes,3661.0,129.1
2018, Sulfur Acid and Sulfur Acid,177.0,166.7
2018, salt acid,50.0,6.7
2018, flux acid,10.0,0.3
2018, Phosphorous acid and phosphoric acid,31.0,1.5
2018, saltpeter acid and saltpeter acid,32.0,0.8
2018, other acids,742.0,11.8
2018, Acid: Waste nec,7.0,0.1
2018, calcium hydroxide,9.0,0.9
2018, ammonium hydroxide,34.0,6.6
2018, Sodium and Potassium Hydroxides,50.0,3.7
2018, Other basins,631.0,11.4
2018, Bases: waste nec,3661.0,129.1
2018, Solid salts and solutions containing cyanide,18.0,0.3
2018, Solid salts and solutions containing heavy metals,97.0,14.2
2018, Feast Salts and Solutions (such as 060311 and 060313),184.0,115.4
2018,Metal oxides which contain heavy metals,26.0,3.1
2018, Metal oxides (OH 060315),47.0,38.3
2018, Salts salt solutions metal oxides: waste not otherwise specified,7.0,0.2
2018, arsenic-containing waste,8.0,0.4
2018, Quicksilver-containing falls,450.0,1.6
2018, Ores that contain other heavy metals,55.0,43.3
2018, metal containing deposits,3.0,0.4
2018, sluices from the company's own water treatment,71.0,43.6
2018, sludge from on-site Waste water tank (oh.060502),104.0,90.8
2018, Wastes that contain dangerous sulfides,5.0,2.0
2018, Sulphide-containing falls (without 060602),3661.0,129.1
2018, Sulfur containing chemicals: Waste nec,3661.0,129.1
2018, Asbestos containing wastes from electrolysis,3661.0,129.1
2018, Activated charcoal from Chlorhersthaling,3661.0,129.1
2018, Quicksilver containing barium sulphate slags,3661.0,129.1
2018,Solutions and acids eg contact acid,3661.0,129.1
2018, Halogen: waste nec,3.0,1.8
2018, Wastes containing hazardous chlorethane,4.0,10.8
2018, silicon,14.0,16.5
2018, Phosphorous slag,3661.0,129.1
2018, Calcium-based reactions,3661.0,129.1
2018, Reactions on Calcium Base (oh 060903),3661.0,129.1
2018, Phosphorous Chemicals: Wastes and,3661.0,129.1
2018, Stickföth.Chemik.: Waste with gäfärl. fabrics,6.0,0.3
2018, Nitrogen-containing Chemicals: Wastes,4.0,0.1
2018, Reactions on calcium basis a. Titanium dioxide.,3661.0,129.1
2018, Inorganic pigments color donors: waste not otherwise specified,4.0,0.1
2018, Inorganic plant protection products wood protection products,12.0,0.1
2018, Used activated carbon (without 060702),103.0,2.4
2018, IndustryRussian,31.0,2.8
2018, Waste from the asbestos processing,3661.0,129.1
2018, Oven and chimney soot,3661.0,129.1
2018,Inorganic Chemical Processes,14.0,0.1
2018,Fallen from organic chemical processes,3661.0,129.1
