Year,Industry Code,Industry,EAV Code,Waste Description,Waste Quantities Produced by Primary Producers,Unknown Value 1,Metric Tons,,,
2019,WZ08-24,Metal generation and processing,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-24,Metal generation and processing,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-24,Metal generation and processing,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-24,Metal generation and processing,EAV-05,"Waste from oil refinement, natural gas cleaning",5,4,1,,,
2019,WZ08-24,Metal generation and processing,EAV-06,Waste from inorganic-chemical processes,79,23,1,,,
2019,WZ08-24,Metal generation and processing,EAV-07,Waste from organic-chemical processes,43,3,9,,,
2019,WZ08-24,Metal generation and processing,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",42,4,2,,,
2019,WZ08-24,Metal generation and processing,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-24,Metal generation and processing,EAV-10,Waste from thermal processes,189,611,1,,,
2019,WZ08-24,Metal generation and processing,EAV-11,Waste from chemical surface processing,205,273,2,,,
2019,WZ08-24,Metal generation and processing,EAV-12,Waste from processes of the mechanical design,330,92,4,,,
2019,WZ08-24,Metal generation and processing,EAV-13,Oil waste and waste from liquid fuels,159,27,3,,,
2019,WZ08-24,Metal generation and processing,EAV-14,"Waste from organic solvents, coolants",24,3,2,,,
2019,WZ08-24,Metal generation and processing,EAV-15,"Packaging drop, upright masses, wipes",194,11,2,,,
2019,WZ08-24,Metal generation and processing,EAV-16,"Waste, not listed elsewhere in the directory",125,55,4,,,
2019,WZ08-24,Metal generation and processing,EAV-17,Construction and demolition waste,99,76,2,,,
2019,WZ08-24,Metal generation and processing,EAV-18,Waste from medical care,,,,,,
2019,WZ08-24,Metal generation and processing,EAV-19,"Waste from waste treatment plants, etc.",66,29,3,,,
2019,WZ08-24,Metal generation and processing,EAV-20,"Settlement waste (budget waste, etc. Waste)",5,0,1,,,
,,,,,,,,,,
2019,WZ08-25,Production of metal products,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-25,Production of metal products,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-25,Production of metal products,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-25,Production of metal products,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-25,Production of metal products,EAV-05,"Waste from oil refinement, natural gas cleaning",4,0,2,,,
2019,WZ08-25,Production of metal products,EAV-06,Waste from inorganic-chemical processes,109,15,4,,,
2019,WZ08-25,Production of metal products,EAV-07,Waste from organic-chemical processes,59,4,9,,,
2019,WZ08-25,Production of metal products,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",114,5,4,,,
2019,WZ08-25,Production of metal products,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-25,Production of metal products,EAV-10,Waste from thermal processes,29,6,0,,,
2019,WZ08-25,Production of metal products,EAV-11,Waste from chemical surface processing,826,146,3,,,
2019,WZ08-25,Production of metal products,EAV-12,Waste from processes of the mechanical design,943,123,8,,,
2019,WZ08-25,Production of metal products,EAV-13,Oil waste and waste from liquid fuels,219,15,8,,,
2019,WZ08-25,Production of metal products,EAV-14,"Waste from organic solvents, coolants",38,1,3,,,
2019,WZ08-25,Production of metal products,EAV-15,"Packaging drop, upright masses, wipes",191,5,0,,,
2019,WZ08-25,Production of metal products,EAV-16,"Waste, not listed elsewhere in the directory",131,14,5,,,
2019,WZ08-25,Production of metal products,EAV-17,Construction and demolition waste,89,8,1,,,
2019,WZ08-25,Production of metal products,EAV-18,Waste from medical care,,,,,,
2019,WZ08-25,Production of metal products,EAV-19,"Waste from waste treatment plants, etc.",103,9,2,,,
2019,WZ08-25,Production of metal products,EAV-20,"Settlement waste (budget waste, etc. Waste)",3,0,1,,,
,,,,,,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-06,Waste from inorganic-chemical processes,68,16,3,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-07,Waste from organic-chemical processes,48,2,3,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",51,1,9,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-09,Waste from the photographic industry,4,0,1,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-10,Waste from thermal processes,35,9,1,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-11,Waste from chemical surface processing,160,21,1,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-12,Waste from processes of the mechanical design,189,17,3,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-13,Oil waste and waste from liquid fuels,48,2,9,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-14,"Waste from organic solvents, coolants",32,4,8,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-15,"Packaging drop, upright masses, wipes",76,1,8,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-16,"Waste, not listed elsewhere in the directory",59,13,9,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-17,Construction and demolition waste,54,7,6,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-18,Waste from medical care,,,,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-19,"Waste from waste treatment plants, etc.",26,2,8,,,
2019,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-28,mechanical engineering,EAV-01,Waste from the extraction of mineral resources,3,0,1,,,
2019,WZ08-28,mechanical engineering,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-28,mechanical engineering,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-28,mechanical engineering,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-28,mechanical engineering,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-28,mechanical engineering,EAV-06,Waste from inorganic-chemical processes,47,3,4,,,
2019,WZ08-28,mechanical engineering,EAV-07,Waste from organic-chemical processes,56,4,6,,,
2019,WZ08-28,mechanical engineering,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",83,3,2,,,
2019,WZ08-28,mechanical engineering,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-28,mechanical engineering,EAV-10,Waste from thermal processes,26,4,0,,,
2019,WZ08-28,mechanical engineering,EAV-11,Waste from chemical surface processing,227,17,9,,,
2019,WZ08-28,mechanical engineering,EAV-12,Waste from processes of the mechanical design,868,153,5,,,
2019,WZ08-28,mechanical engineering,EAV-13,Oil waste and waste from liquid fuels,202,14,3,,,
2019,WZ08-28,mechanical engineering,EAV-14,"Waste from organic solvents, coolants",26,0,5,,,
2019,WZ08-28,mechanical engineering,EAV-15,"Packaging drop, upright masses, wipes",204,7,9,,,
2019,WZ08-28,mechanical engineering,EAV-16,"Waste, not listed elsewhere in the directory",85,6,4,,,
2019,WZ08-28,mechanical engineering,EAV-17,Construction and demolition waste,93,27,0,,,
2019,WZ08-28,mechanical engineering,EAV-18,Waste from medical care,,,,,,
2019,WZ08-28,mechanical engineering,EAV-19,"Waste from waste treatment plants, etc.",43,8,7,,,
2019,WZ08-28,mechanical engineering,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-29-01,vehicle construction,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-29-01,vehicle construction,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-29-01,vehicle construction,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-29-01,vehicle construction,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-29-01,vehicle construction,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-29-01,vehicle construction,EAV-06,Waste from inorganic-chemical processes,50,7,4,,,
2019,WZ08-29-01,vehicle construction,EAV-07,Waste from organic-chemical processes,79,13,8,,,
2019,WZ08-29-01,vehicle construction,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",139,35,3,,,
2019,WZ08-29-01,vehicle construction,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-29-01,vehicle construction,EAV-10,Waste from thermal processes,30,25,2,,,
2019,WZ08-29-01,vehicle construction,EAV-11,Waste from chemical surface processing,162,33,2,,,
2019,WZ08-29-01,vehicle construction,EAV-12,Waste from processes of the mechanical design,338,111,3,,,
2019,WZ08-29-01,vehicle construction,EAV-13,Oil waste and waste from liquid fuels,198,29,3,,,
2019,WZ08-29-01,vehicle construction,EAV-14,"Waste from organic solvents, coolants",49,3,4,,,
2019,WZ08-29-01,vehicle construction,EAV-15,"Packaging drop, upright masses, wipes",187,15,1,,,
2019,WZ08-29-01,vehicle construction,EAV-16,"Waste, not listed elsewhere in the directory",126,19,6,,,
2019,WZ08-29-01,vehicle construction,EAV-17,Construction and demolition waste,96,36,7,,,
2019,WZ08-29-01,vehicle construction,EAV-18,Waste from medical care,,,,,,
2019,WZ08-29-01,vehicle construction,EAV-19,"Waste from waste treatment plants, etc.",68,18,6,,,
2019,WZ08-29-01,vehicle construction,EAV-20,"Settlement waste (budget waste, etc. Waste)",15,0,3,,,
,,,,,,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-06,Waste from inorganic-chemical processes,10,0,3,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-07,Waste from organic-chemical processes,26,6,5,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",32,2,5,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-10,Waste from thermal processes,15,0,7,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-11,Waste from chemical surface processing,50,2,7,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-12,Waste from processes of the mechanical design,51,2,8,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-13,Oil waste and waste from liquid fuels,13,0,7,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-14,"Waste from organic solvents, coolants",9,0,2,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-15,"Packaging drop, upright masses, wipes",12,0,4,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-16,"Waste, not listed elsewhere in the directory",8,0,2,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-17,Construction and demolition waste,14,2,1,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-18,Waste from medical care,,,,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-19,"Waste from waste treatment plants, etc.",11,0,5,,,
2019,WZ08-31-02,Production of furniture and other goods,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-06,Waste from inorganic-chemical processes,8,0,1,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-07,Waste from organic-chemical processes,14,0,4,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",15,0,4,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-10,Waste from thermal processes,5,0,3,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-11,Waste from chemical surface processing,17,2,4,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-12,Waste from processes of the mechanical design,51,4,1,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-13,Oil waste and waste from liquid fuels,75,5,8,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-14,"Waste from organic solvents, coolants",6,0,0,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-15,"Packaging drop, upright masses, wipes",32,0,7,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-16,"Waste, not listed elsewhere in the directory",58,19,2,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-17,Construction and demolition waste,72,6,1,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-18,Waste from medical care,,,,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-19,"Waste from waste treatment plants, etc.",12,0,5,,,
2019,WZ08-33,Repair and installation of machinery and equipment.,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-D,power supply,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-D,power supply,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-D,power supply,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-D,power supply,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-D,power supply,EAV-05,"Waste from oil refinement, natural gas cleaning",7,0,4,,,
2019,WZ08-D,power supply,EAV-06,Waste from inorganic-chemical processes,12,0,3,,,
2019,WZ08-D,power supply,EAV-07,Waste from organic-chemical processes,16,2,5,,,
2019,WZ08-D,power supply,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",9,0,0,,,
2019,WZ08-D,power supply,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-D,power supply,EAV-10,Waste from thermal processes,77,57,9,,,
2019,WZ08-D,power supply,EAV-11,Waste from chemical surface processing,6,0,9,,,
2019,WZ08-D,power supply,EAV-12,Waste from processes of the mechanical design,39,1,4,,,
2019,WZ08-D,power supply,EAV-13,Oil waste and waste from liquid fuels,202,13,5,,,
2019,WZ08-D,power supply,EAV-14,"Waste from organic solvents, coolants",12,0,1,,,
2019,WZ08-D,power supply,EAV-15,"Packaging drop, upright masses, wipes",43,0,6,,,
2019,WZ08-D,power supply,EAV-16,"Waste, not listed elsewhere in the directory",234,20,5,,,
2019,WZ08-D,power supply,EAV-17,Construction and demolition waste,488,276,9,,,
2019,WZ08-D,power supply,EAV-18,Waste from medical care,,,,,,
2019,WZ08-D,power supply,EAV-19,"Waste from waste treatment plants, etc.",97,710,7,,,
2019,WZ08-D,power supply,EAV-20,"Settlement waste (budget waste, etc. Waste)",16,0,2,,,
,,,,,,,,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-02,"Waste from agriculture, forestry etc.",52,0,3,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-03,"Waste from woodworking, among others,",13,0,2,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-05,"Waste from oil refinement, natural gas cleaning",30,1,6,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-06,Waste from inorganic-chemical processes,205,12,7,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-07,Waste from organic-chemical processes,196,90,4,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",231,41,0,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-09,Waste from the photographic industry,80,5,8,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-10,Waste from thermal processes,92,86,4,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-11,Waste from chemical surface processing,166,37,1,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-12,Waste from processes of the mechanical design,395,123,2,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-13,Oil waste and waste from liquid fuels,637,670,4,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-14,"Waste from organic solvents, coolants",180,20,6,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-15,"Packaging drop, upright masses, wipes",473,87,1,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-16,"Waste, not listed elsewhere in the directory",747,368,4,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-17,Construction and demolition waste,2794,1801,7,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-18,Waste from medical care,54,12,1,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-19,"Waste from waste treatment plants, etc.",761,1775,3,,,
2019,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-20,"Settlement waste (budget waste, etc. Waste)",447,49,8,,,
,,,,,,,,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-02,"Waste from agriculture, forestry etc.",51,0,3,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-03,"Waste from woodworking, among others,",13,0,2,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-05,"Waste from oil refinement, natural gas cleaning",27,0,5,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-06,Waste from inorganic-chemical processes,195,10,6,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-07,Waste from organic-chemical processes,191,84,2,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",223,33,7,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-09,Waste from the photographic industry,78,4,6,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-10,Waste from thermal processes,84,86,2,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-11,Waste from chemical surface processing,155,27,9,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-12,Waste from processes of the mechanical design,358,97,5,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-13,Oil waste and waste from liquid fuels,570,556,8,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-14,"Waste from organic solvents, coolants",174,18,1,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-15,"Packaging drop, upright masses, wipes",446,70,6,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-16,"Waste, not listed elsewhere in the directory",698,313,4,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-17,Construction and demolition waste,2388,1489,3,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-18,Waste from medical care,53,9,8,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-19,"Waste from waste treatment plants, etc.",700,1646,8,,,
2019,WZ08-38,"Collection, waste disposal, recovery",EAV-20,"Settlement waste (budget waste, etc. Waste)",428,44,2,,,
,,,,,,,,,,
2019,WZ08-F,construction industry,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-F,construction industry,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-F,construction industry,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-F,construction industry,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-F,construction industry,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-F,construction industry,EAV-06,Waste from inorganic-chemical processes,,,,,,
2019,WZ08-F,construction industry,EAV-07,Waste from organic-chemical processes,8,4,2,,,
2019,WZ08-F,construction industry,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",15,0,5,,,
2019,WZ08-F,construction industry,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-F,construction industry,EAV-10,Waste from thermal processes,7,0,3,,,
2019,WZ08-F,construction industry,EAV-11,Waste from chemical surface processing,8,0,4,,,
2019,WZ08-F,construction industry,EAV-12,Waste from processes of the mechanical design,56,4,1,,,
2019,WZ08-F,construction industry,EAV-13,Oil waste and waste from liquid fuels,68,6,3,,,
2019,WZ08-F,construction industry,EAV-14,"Waste from organic solvents, coolants",,,,,,
2019,WZ08-F,construction industry,EAV-15,"Packaging drop, upright masses, wipes",14,0,3,,,
2019,WZ08-F,construction industry,EAV-16,"Waste, not listed elsewhere in the directory",53,6,2,,,
2019,WZ08-F,construction industry,EAV-17,Construction and demolition waste,3869,1413,5,,,
2019,WZ08-F,construction industry,EAV-18,Waste from medical care,,,,,,
2019,WZ08-F,construction industry,EAV-19,"Waste from waste treatment plants, etc.",17,2,7,,,
2019,WZ08-F,construction industry,EAV-20,"Settlement waste (budget waste, etc. Waste)",9,1,2,,,
,,,,,,,,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-06,Waste from inorganic-chemical processes,39,5,8,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-07,Waste from organic-chemical processes,76,30,5,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",47,3,8,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-09,Waste from the photographic industry,7,0,4,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-10,Waste from thermal processes,27,35,5,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-11,Waste from chemical surface processing,54,17,2,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-12,Waste from processes of the mechanical design,263,75,0,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-13,Oil waste and waste from liquid fuels,911,88,4,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-14,"Waste from organic solvents, coolants",81,5,0,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-15,"Packaging drop, upright masses, wipes",131,6,1,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-16,"Waste, not listed elsewhere in the directory",260,66,6,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-17,Construction and demolition waste,579,259,5,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-18,Waste from medical care,8,0,5,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-19,"Waste from waste treatment plants, etc.",83,43,5,,,
2019,WZ08-G,"Trade, maintenance and repair of car",EAV-20,"Settlement waste (budget waste, etc. Waste)",24,4,8,,,
,,,,,,,,,,
2019,WZ08-H,Transportation and storage,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-H,Transportation and storage,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-H,Transportation and storage,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-H,Transportation and storage,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-H,Transportation and storage,EAV-05,"Waste from oil refinement, natural gas cleaning",6,0,4,,,
2019,WZ08-H,Transportation and storage,EAV-06,Waste from inorganic-chemical processes,9,0,2,,,
2019,WZ08-H,Transportation and storage,EAV-07,Waste from organic-chemical processes,45,80,9,,,
2019,WZ08-H,Transportation and storage,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",23,1,6,,,
2019,WZ08-H,Transportation and storage,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-H,Transportation and storage,EAV-10,Waste from thermal processes,6,0,1,,,
2019,WZ08-H,Transportation and storage,EAV-11,Waste from chemical surface processing,14,2,3,,,
2019,WZ08-H,Transportation and storage,EAV-12,Waste from processes of the mechanical design,55,6,7,,,
2019,WZ08-H,Transportation and storage,EAV-13,Oil waste and waste from liquid fuels,261,34,0,,,
2019,WZ08-H,Transportation and storage,EAV-14,"Waste from organic solvents, coolants",20,0,4,,,
2019,WZ08-H,Transportation and storage,EAV-15,"Packaging drop, upright masses, wipes",54,2,0,,,
2019,WZ08-H,Transportation and storage,EAV-16,"Waste, not listed elsewhere in the directory",192,44,6,,,
2019,WZ08-H,Transportation and storage,EAV-17,Construction and demolition waste,845,411,0,,,
2019,WZ08-H,Transportation and storage,EAV-18,Waste from medical care,,,,,,
2019,WZ08-H,Transportation and storage,EAV-19,"Waste from waste treatment plants, etc.",53,6,2,,,
2019,WZ08-H,Transportation and storage,EAV-20,"Settlement waste (budget waste, etc. Waste)",9,0,4,,,
,,,,,,,,,,
2019,WZ08-I,Hospitality,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-I,Hospitality,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-I,Hospitality,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-I,Hospitality,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-I,Hospitality,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-I,Hospitality,EAV-06,Waste from inorganic-chemical processes,,,,,,
2019,WZ08-I,Hospitality,EAV-07,Waste from organic-chemical processes,,,,,,
2019,WZ08-I,Hospitality,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",3,0,0,,,
2019,WZ08-I,Hospitality,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-I,Hospitality,EAV-10,Waste from thermal processes,,,,,,
2019,WZ08-I,Hospitality,EAV-11,Waste from chemical surface processing,,,,,,
2019,WZ08-I,Hospitality,EAV-12,Waste from processes of the mechanical design,,,,,,
