Statistics_Code,Statistics_Label,time_code,time_label,Time,1_feature_code,1_feature_label,1_expression_code,1_expression_label,2_feature_code,2_Feature_Label,2_expression_code,2_expression_label,Waste_Disposal_Plants,Input_from_waste_disposal_plants,Waste_generated_in_own_operation,Waste_delivered_from_the_country,Waste_delivered_from_abroad
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100812-G,Non-ferrous metal: tar. Waste from anode manufacturing,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100813-U,Carbonaceous waste (excluding 100812),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100814-U,Non-ferrous metallurgy: anode scrap,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100815-G,Non-ferrous metallurgy: filter dust with dangerous substances,18.0,4.5,0.0,4.1,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100816-U,Filter dust (without 100815),12.0,0.8,0.5,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100817-G,"Non-ferrous metallurgy: sludges, filters, etc., exhaust gas tanks.",3.0,0.0,,0.0,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100818-U,Sludge and filter cake from exhaust gas tank (oh.100817),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100819-G,Nonferrous Metallurgy: Oil H.Abf. from cooling water tank.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100820-U,Waste from cooling water treatment (excluding 100819),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100899-U,Non-ferrous metallurgy: wastes n.e.c,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100903-U,"Iron,steel: furnace slag",81.0,193.1,9.0,183.9,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100905-G,"Iron, steel: casting molds and sand before casting",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100906-U,Casting molds and sand before casting (oh.100905),47.0,110.5,,110.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100907-G,"Iron, steel: casting molds and sands after casting",8.0,3.1,,3.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100908-U,Casting molds and sand after casting (without 100907),159.0,1416.2,86.4,1329.1,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100909-G,"Iron, steel: filter dust containing dangerous substances",27.0,8.0,0.0,8.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100910-U,Filter dust (without 100909),55.0,67.2,6.2,61.0,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100911-G,"Iron, steel: other particles with hazardous fabrics",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100912-U,Other particles (without 100911),3.0,2.8,,2.2,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100913-G,"Iron, steel: Abf. v. Binders with dangerous st",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100914-U,Waste binders (excluding 100913),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100915-G,"Iron,steel: waste from crack-indicating substances",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100916-U,Waste from crack-indicating substances (oh.100915),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100999-U,Casting of iron and steel: wastes n.e.c.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101003-U,Non-ferrous metals: furnace slag,7.0,22.1,,19.3,2.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101005-G,"Non-ferrous metal: casting molds, sand before casting",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101006-U,Casting molds and sand before casting (without 101005),10.0,2.5,,2.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101007-G,"Non-ferrous metal: casting molds, sand after casting",5.0,2.2,,1.0,1.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101008-U,Casting molds and sands after casting (without 101007),74.0,189.0,28.8,159.5,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101009-G,Non-ferrous metals: filter dust with hazardous substances,9.0,4.6,,4.6,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101010-U,Filter dust (without 101009),13.0,1.4,0.0,1.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101011-G,Non-ferrous metal: And. Particles with dangerous substances,4.0,1.9,0.0,0.0,1.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101012-U,Other particles (without 101011),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101013-G,Non-ferrous metal:Abf.v. Binding agents with hazardous St.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101014-U,Waste binders (excluding 101013),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101015-G,Non-ferrous metals: waste from crack-indicating subst.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101016-U,Waste from crack-indicating substances (oh.101015),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101099-U,Casting of non-ferrous metals: wastes n.e.c.,4.0,8.8,,8.2,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101103-U,Fiberglass waste,37.0,39.5,27.6,11.8,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101105-U,Glass production: particles and dust,10.0,3.5,2.3,1.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101109-G,Mixture waste with hazardous materials v. i.e. Melt,7.0,0.5,0.0,0.4,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101110-U,Batch waste before melting (without 101109),10.0,2.0,,2.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101111-G,Glass waste in small particles and glass dust,9.0,6.8,,6.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101112-U,Glass waste (excluding 101111),60.0,323.3,89.3,207.1,26.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101113-G,Glass polishing and glass grinding slurries,17.0,1.8,,1.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101114-U,Glass polishing and glass grinding slurry (without 101113),39.0,4.1,,4.0,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101115-G,Glass manufacture: Solid waste from flue gas treatment,19.0,3.9,0.0,3.1,0.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101116-U,Solid waste from exhaust gas treatment (oh. 101115),8.0,3.9,,3.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101117-G,"Glass production: sludge, filter k. from exhaust gas tank.",3.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101118-U,Sludge and filter cake from exhaust gas tank (oh.101117),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101119-G,Glass manuf.: Solid waste a. own waste water tank,8.0,0.9,,0.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101120-U,solid waste a. operational Sewage treatment (oh.101119),5.0,0.5,,0.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101199-U,Glass manufacture: wastes not otherwise specified,3.0,0.0,,0.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101201-U,Ceramic products: raw mixtures before firing,28.0,35.9,12.8,23.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101203-U,Ceramic products: particles and dust,22.0,7.0,,6.4,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101205-U,"Ceramic products: sludges, filters. a.Exhaust tank",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101206-U,Ceramic Products: Discarded Forms,10.0,2.9,,2.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101208-U,"Waste from ceramic products, bricks, etc.",45.0,24.5,10.0,13.9,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101209-G,Ceramic products: solid waste a. flue gas treatment,12.0,4.4,,4.4,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101210-U,Solid waste from exhaust gas treatment (oh. 101209),26.0,7.2,,7.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101211-G,Ceramic products: Glaze waste with heavy metals,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101212-U,Glaze waste (without 101211),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101213-U,Ceramic products: sludge (in-house waste water treatment),17.0,16.1,0.8,15.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101299-U,"Ceramic products, ceramic building materials: waste not otherwise specified",6.0,1.3,,1.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101301-U,Cement and others: waste from raw mixtures before firing,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101304-U,"Waste from calcination, hydration from quicklime",20.0,58.5,55.2,3.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101306-U,"Cement etc.: particles, dust (except 101312,101313)",29.0,24.8,6.1,18.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101307-U,"Cement etc.: sludge, filter cake from waste gas treatment.",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101309-G,Asbestos-containing waste a. Manufacture. v. asbestos cement,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101310-U,Waste from manufacturing v. Asbestos cement (oh.101309),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101311-U,"Composite waste (excluding 101309, 101310)",26.0,17.2,,17.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101312-G,Cement among others: Solid waste from exhaust gas treatment,11.0,13.4,,13.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101313-U,Solid waste from flue gas treatment (excluding 101312),5.0,13.4,0.3,13.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101314-U,Concrete waste and concrete sludge,67.0,55.5,1.0,54.6,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-101399-U,"Cement, gypsum, quicklime: waste n.e.s.",9.0,1.2,,1.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-101401-G,Crematoriums:Mercury h. Waste from gas cleaning,12.0,0.5,,0.4,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110105-G,Surface treatment: Acid pickling solutions,71.0,165.3,5.7,126.4,33.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110106-G,Surface treatment: Acids n.e.c.,43.0,11.5,5.2,5.9,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110107-G,Surface treatment: Alkaline pickling solutions,71.0,83.8,3.9,66.6,13.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110108-G,Surface treatment: phosphating sludge,49.0,6.7,0.3,6.4,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110109-G,"Surface treatment: sludge, filter cake with gef.St.",97.0,284.8,206.9,67.1,10.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110110-U,Sludge and filter cake (without 110109),78.0,97.8,47.1,49.1,1.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110111-G,Surface treatment: Aqueous flushing liquid. m.f.st.,90.0,220.5,137.3,80.9,2.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110112-U,Aqueous rinsing liquids (without 110111),51.0,106.5,68.9,37.6,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110113-G,Surface treatment: Waste from degreasing with,43.0,16.4,0.0,16.2,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110114-U,Waste from degreasing (excluding 110113),17.0,0.5,0.0,0.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110115-G,"Surface treatment: eluate, sludge a. membrane system",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110116-G,Surface treatment: ion exchange resins,13.0,0.0,0.0,0.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110198-G,Surface treatment: Other waste with hazardous st,59.0,19.8,1.1,17.4,1.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110199-U,Surface treatment: waste not otherwise specified,18.0,0.1,0.0,0.1,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110202-G,Sludge from zinc hydrometallurgy,10.0,181.2,176.3,1.6,3.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110203-U,Waste from the production of anodes,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110205-G,Waste from copper hydrometallurgy processes,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110206-U,Waste from process. d.Kupfer-Hydromet.(oh.110205),3.0,0.4,,0.1,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110207-G,Non-ferrous hydrometallurgy:And.Abf. with dangerous tax,5.0,14.7,,14.7,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110299-U,Non-ferrous hydrometallurgy: wastes not otherwise specified,6.0,19.0,,19.0,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110301-G,"Slurries, solids from hardening processes: Cyanidh. waste",10.0,0.5,0.0,0.3,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110302-G,"Sludges, solids from hardening processes: Other wastes",10.0,1.6,0.0,1.2,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110501-U,Galvanization: Hartzink,5.0,0.5,,0.4,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110502-U,Galvanizing: zinc ash,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-110503-G,Galvanizing: Solid waste from exhaust gas treatment,7.0,0.2,,0.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110504-G,Galvanizing: Used flux,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-110599-U,Galvanizing: waste n.e.c.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120101-U,Iron filings and turnings,118.0,560.2,2.8,535.6,21.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120102-U,Iron dust and particles,189.0,1064.6,12.5,1018.0,34.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120103-U,Non-ferrous metal filings and turnings,106.0,123.8,0.6,104.7,18.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120104-U,Non-ferrous metal dust and particles,98.0,138.3,8.1,114.7,15.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120105-U,plastic shavings and turnings,96.0,29.7,0.4,26.5,2.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120106-G,Halogen-containing mineral oil-based machining oils,10.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120107-G,"Halogen-free, mineral oil-based machining oils",32.0,67.0,0.1,66.8,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120108-G,Halogenated machining emulsions and. -solutions,15.0,1.5,,1.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120109-G,Halogen-free machining emulsions and solutions,124.0,582.0,66.5,514.1,1.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120110-G,Synthetic machining oils,14.0,0.4,,0.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120112-G,Used waxes and fats,45.0,5.3,0.3,4.7,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120113-U,Welding waste,37.0,4.1,0.0,4.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120114-G,Processing sludge with dangerous substances,64.0,16.8,1.1,15.3,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120115-U,Processing sludge (without 120114),68.0,10.8,0.0,9.2,1.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120116-G,Abrasive waste (with hazardous substances),106.0,27.1,0.3,24.7,2.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120117-U,Abrasive waste (excluding 120116),261.0,101.8,1.5,97.9,2.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120118-G,"Oily metal sludge (grinding sludge, etc.)",55.0,45.1,0.1,44.0,1.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120119-G,Easily biodegradable machining oils,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120120-G,Used honing and abrasives with hazardous substances,36.0,4.4,0.0,4.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120121-U,Used honing and abrasives (without 120120),81.0,8.1,0.1,7.9,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120199-U,"Surface treatment Metals, plastics: waste not otherwise specified",39.0,11.9,0.0,9.8,2.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-120301-G,Aqueous washing liquids,63.0,37.3,5.3,31.7,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-120302-G,Vapor degreasing waste,6.0,0.1,0.0,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130101-G,Hydraulic oils containing PCBs,5.0,0.3,,0.2,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130104-G,Hydraulic oils: Chlorinated emulsions,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130105-G,Hydraulic oils: Non-chlorinated emulsions,21.0,6.3,0.0,6.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130109-G,Chlorinated hydraulic oils based on mineral oil,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130110-G,Non-chlorinated mineral oil based hydraulic oils,19.0,0.9,0.0,0.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130111-G,Synthetic hydraulic oils,6.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130112-G,Easily biodegradable hydraulic oils,3.0,0.0,0.0,0.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130113-G,Other hydraulic oils,7.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130204-G,"Chlorinated machine, gear and lubricating oils",23.0,0.9,0.0,0.8,
